qid	label	docid	context_only_jaccard	context_only_overlap_bigram	context_only_overlap_tfidf	context_only_query_overlap	context_only_similarity	embedding_similarity	goal_only_jaccard	goal_only_overlap_bigram	goal_only_overlap_tfidf	goal_only_query_overlap	goal_only_similarity	progress_alignment_abs_diff	query_length	query_overlap_ratio	retrieved_text_length	retriever_score	source_aa_lcr	source_aa_omniscience_accuracy	source_aai	source_context_window	source_critpt	source_gdpval_aa	source_gpqa_diamond	source_hle	source_ifbench	source_scicode	source_tau_squared_bench_telecom	source_terminal_bench_hard	state_only_jaccard	state_only_overlap_bigram	state_only_overlap_tfidf	state_only_query_overlap	state_only_similarity	step_index	success_flag	task_match	task_variation_match	text_overlap_bigram	text_overlap_jaccard	text_overlap_tfidf	total_steps	trajectory_length	agent_type__anthropic_claude_opus_4	agent_type__anthropic_claude_opus_4_6	agent_type__anthropic_claude_sonnet_4_6	agent_type__claude_3_5_sonnet	agent_type__deepseek_deepseek_chat_v3_1	agent_type__deepseek_deepseek_r1	agent_type__deepseek_deepseek_r1_0528	agent_type__deepseek_deepseek_v3_2	agent_type__google_gemini_2_5_flash	agent_type__google_gemini_2_5_pro	agent_type__gpt_4_turbo	agent_type__gpt_4_turbo_preview	agent_type__meta_llama_llama_4_maverick	agent_type__minimax_minimax_m1	agent_type__minimax_minimax_m2	agent_type__mistralai_mistral_large_2512	agent_type__openai_gpt_5_4	agent_type__openai_gpt_5_4_nano	agent_type__openai_gpt_oss_120b	agent_type__openai_gpt_oss_20b	agent_type__qwen_qwen3_235b_a22b	agent_type__qwen_qwen3_32b	agent_type__qwen_qwen3_5_flash_02_23	agent_type__qwen_qwen3_max	agent_type__x_ai_grok_3_mini	agent_type__x_ai_grok_4_1_fast	agent_type__x_ai_grok_4_20	agent_type__x_ai_grok_4_fast	agent_type__z_ai_glm_4_5	agent_type__z_ai_glm_5
239	2.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_10|||intent_template_id_171|||task_id_162|||4	0.05625	0.03125	0.5446111151015252	0.05750798722044728	0.3546716654074826	0.19917618771026427	0.9090909090909091	0.8260869565217391	0.9065808053190386	0.9523809523809523	0.26743893329526436	12.0	1685.0	0.14329268292682926	216.0	0.05275409668684006	35.0	24.0	23.0	256.0	0.0	18.0	68.0	4.0	36.0	36.0	25.0	16.0	0.09803921568627451	0.06551724137931035	0.48673440981498606	0.10582010582010581	0.30313064680478224	0.0	1.0	1.0	0.0	0.07964601769911504	0.13544668587896252	0.6176279048064413	30.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	7.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_15|||intent_template_id_171|||task_id_162|||4	0.07165109034267912	0.03898635477582846	0.5412677353159935	0.07348242811501597	0.46707149947145604	0.21720548530207479	0.9090909090909091	0.8260869565217391	0.9177706249583676	0.9523809523809523	0.2814012675639227	1.0	1685.0	0.14939024390243902	193.0	0.0539955236017704	61.0	22.0	36.0	205.0	1.0	27.0	78.0	13.0	72.0	36.0	87.0	26.0	0.09313725490196079	0.0657439446366782	0.45712068246205506	0.10052910052910052	0.30223814132197696	0.0	1.0	1.0	0.0	0.08495575221238938	0.14080459770114942	0.6488400279987401	7.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_15|||intent_template_id_246|||task_id_772|||15	0.05782312925170068	0.030991735537190084	0.5498812131291859	0.05944055944055944	0.31086937292643374	0.34411990145694876	0.125	0.0	0.2567209848506965	0.25	0.6168846210808097	2.0	1757.0	0.10472972972972973	195.0	0.11795686930418015	55.0	31.0	27.0	128.0	1.0	9.0	81.0	15.0	40.0	40.0	37.0	16.0	0.1125	0.07346938775510205	0.4428308150491536	0.12	0.26038994228851614	0.0	1.0	0.0	0.0	0.04961832061068702	0.09841269841269841	0.5844879574166107	19.0	5.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	7.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_10|||intent_template_id_3765|||task_id_602|||5	0.0933852140077821	0.04319654427645788	0.6436645968327134	0.1085972850678733	0.33058950585015034	0.3782725253664683	0.1935483870967742	0.08823529411764706	0.18088774544593955	0.3	0.5380237540540405	4.0	1304.0	0.1794871794871795	137.0	0.1431858241558075	44.0	16.0	24.0	131.0	0.0	17.0	67.0	5.0	58.0	36.0	45.0	5.0	0.18	0.07692307692307693	0.47384040297468616	0.21951219512195122	0.37833464828409025	0.0	1.0	0.0	0.0	0.06203007518796992	0.14334470989761092	0.6932775181824492	8.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
246	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_5|||intent_template_id_51|||task_id_137|||11	0.04819277108433735	0.020066889632107024	0.6347275951941945	0.04984423676012461	0.3432241336750351	0.37789433419766727	0.45	0.2692307692307692	0.3461315699236794	0.5625	0.574412031398665	4.0	1399.0	0.10149253731343283	144.0	0.14091014862060547	35.0	24.0	23.0	256.0	0.0	18.0	68.0	4.0	36.0	36.0	25.0	16.0	0.12686567164179105	0.07272727272727272	0.6157176557495342	0.136	0.3365073186479502	0.0	1.0	1.0	0.0	0.046583850931677016	0.096045197740113	0.6967362633101436	29.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	3.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_15|||intent_template_id_51|||task_id_137|||11	0.04833836858006042	0.018487394957983194	0.6184132388060014	0.04984423676012461	0.3506214637413952	0.3789893162502028	0.45	0.2692307692307692	0.3461315699236794	0.5625	0.574412031398665	17.0	1399.0	0.10149253731343283	141.0	0.14142364263534546	35.0	24.0	23.0	256.0	0.0	18.0	68.0	4.0	36.0	36.0	25.0	16.0	0.12686567164179105	0.07272727272727272	0.6157176557495342	0.136	0.3365073186479502	0.0	1.0	1.0	0.0	0.045171339563862926	0.096045197740113	0.6817479280524533	30.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_1|||intent_template_id_73|||task_id_19|||6	0.05860805860805861	0.02536997885835095	0.5908207041216176	0.06177606177606178	0.3948539812057409	0.270638863421481	0.7222222222222222	0.5	0.6804471159538635	0.8666666666666667	0.3316204329634015	2.0	1325.0	0.14661654135338345	149.0	0.06752609461545944	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.12142857142857143	0.06986899563318777	0.4789086882564193	0.1297709923664122	0.363125255242136	0.0	1.0	1.0	0.0	0.0670611439842209	0.13636363636363635	0.6967453618343578	8.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
249	0.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_10|||intent_template_id_73|||task_id_19|||6	0.0	0.0	0.0	0.0	0.0	0.30212734614145825	0.7222222222222222	0.5	0.6804471159538635	0.8666666666666667	0.3316204329634015	0.0	1325.0	0.13909774436090225	151.0	0.08229471743106842	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.1223021582733813	0.07017543859649122	0.4722177402551948	0.1297709923664122	0.36160268535959156	0.0	1.0	1.0	0.0	0.06517311608961303	0.13405797101449277	0.6991353275504779	8.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_5|||intent_template_id_73|||task_id_19|||6	0.060714285714285714	0.024691358024691357	0.5844752563726625	0.06563706563706563	0.3805320639271278	0.2875547576186871	0.7222222222222222	0.5	0.6804471159538635	0.8666666666666667	0.3316204329634015	5.0	1325.0	0.14661654135338345	98.0	0.07762569189071655	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.12142857142857143	0.06986899563318777	0.21634492201615746	0.1297709923664122	0.4206210928959825	0.0	1.0	1.0	0.0	0.06500956022944551	0.13220338983050847	0.5687806784744254	8.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
251	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_20|||intent_template_id_73|||task_id_19|||6	0.05514705882352941	0.023404255319148935	0.6004993025605203	0.05791505791505792	0.3713602787130535	0.3057985725001609	0.7647058823529411	0.6111111111111112	0.692539762677051	0.8666666666666667	0.3100332375442165	3.0	1325.0	0.14285714285714285	152.0	0.09036678075790405	61.0	22.0	36.0	205.0	1.0	27.0	78.0	13.0	72.0	36.0	87.0	26.0	0.12142857142857143	0.06986899563318777	0.5821790152716224	0.1297709923664122	0.36137920185014333	0.0	1.0	1.0	0.0	0.0691699604743083	0.13240418118466898	0.6950856422048457	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	6.0	run_ltr_train_openrouter34_s42_bundle_anthropic_claude-opus-4_rank_15|||intent_template_id_73|||task_id_19|||6	0.061371841155234655	0.025	0.6748397149139639	0.06563706563706563	0.401350231752906	0.30110145603375965	0.7647058823529411	0.6111111111111112	0.692539762677051	0.8666666666666667	0.3100333605452463	3.0	1325.0	0.14285714285714285	145.0	0.08831655979156494	61.0	22.0	36.0	205.0	1.0	27.0	78.0	13.0	72.0	36.0	87.0	26.0	0.12142857142857143	0.06986899563318777	0.5995889276287981	0.1297709923664122	0.36037778575012597	0.0	1.0	1.0	0.0	0.068359375	0.1310344827586207	0.7165074178697552	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_1|||intent_template_id_23|||task_id_650|||26	0.0947867298578199	0.04242424242424243	0.6353147329453691	0.10309278350515463	0.2495289898320324	0.30365738671215275	0.45454545454545453	0.32	0.47690145691286956	0.7142857142857143	0.5275925392705512	4.0	1354.0	0.2037914691943128	46.0	0.08983742445707321	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.11170212765957446	0.06551724137931035	0.6777648432592481	0.11864406779661017	0.2561259517034971	0.0	1.0	1.0	0.0	0.08900523560209424	0.1799163179916318	0.6932758435247692	5.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_20|||intent_template_id_23|||task_id_650|||26	0.08181818181818182	0.02023121387283237	0.36618738153931046	0.09278350515463918	0.39344413889245733	0.3582237777130707	0.45454545454545453	0.32	0.47690145691286956	0.7142857142857143	0.5275925018294398	2.0	1354.0	0.2132701421800948	100.0	0.14049623906612396	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.12060301507537688	0.027950310559006212	0.454041712204304	0.13559322033898305	0.34561867401224095	0.0	1.0	1.0	0.0	0.05811138014527845	0.18	0.3848113095617599	4.0	2.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_5|||intent_template_id_23|||task_id_650|||26	0.0975609756097561	0.04361370716510903	0.6095795889944466	0.10309278350515463	0.3690663046583102	0.30233642970288993	0.45454545454545453	0.32	0.47690145691286956	0.7142857142857143	0.5275925392705512	1.0	1354.0	0.2037914691943128	68.0	0.09794741868972778	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.1111111111111111	0.06506849315068493	0.685229703573475	0.11864406779661017	0.24951349917749796	0.0	1.0	1.0	0.0	0.09164420485175202	0.1853448275862069	0.7264180324198116	3.0	2.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_10|||intent_template_id_23|||task_id_650|||26	0.0	0.0	0.0	0.0	0.0	0.3169997266144344	0.45454545454545453	0.32	0.47690145691286956	0.7142857142857143	0.5275925392705512	0.0	1354.0	0.1990521327014218	243.0	0.11301881819963455	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.1111111111111111	0.06506849315068493	0.6800907930547542	0.11864406779661017	0.24924615778958853	0.0	1.0	1.0	0.0	0.09116022099447514	0.18584070796460178	0.7613561924267955	5.0	5.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_15|||intent_template_id_23|||task_id_650|||26	0.09523809523809523	0.042682926829268296	0.6220133001612893	0.10309278350515463	0.2579033924416136	0.3395948436233381	0.45454545454545453	0.32	0.47690145691286956	0.7142857142857143	0.5275924845428889	3.0	1354.0	0.22274881516587677	98.0	0.1264873743057251	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.13432835820895522	0.054313099041533544	0.5637843982557229	0.15254237288135594	0.379100944722047	0.0	1.0	1.0	0.0	0.08020050125313283	0.18951612903225806	0.6090770922614012	5.0	2.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_1|||intent_template_id_364|||task_id_211|||5	0.15853658536585366	0.07017543859649122	0.6009219459509221	0.18571428571428572	0.38360988996281975	0.26419812667851145	0.75	0.7272727272727273	0.6601963381422076	0.9	0.343074298450114	2.0	381.0	0.36046511627906974	78.0	0.06260755658149719	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.2459016393442623	0.14285714285714285	0.5761372992131774	0.3	0.32861604718190823	0.0	1.0	1.0	0.0	0.1625	0.2818181818181818	0.7221333498776729	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
258	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_5|||intent_template_id_364|||task_id_211|||5	0.15853658536585366	0.07017543859649122	0.6357545814426822	0.18571428571428572	0.38707407502147173	0.28812514115921445	0.8181818181818182	0.8	0.7063110402801634	0.9	0.3891183351848252	2.0	381.0	0.36046511627906974	38.0	0.07626859098672867	57.0	21.0	38.0	400.0	5.0	36.0	76.0	15.0	64.0	38.0	53.0	33.0	0.2459016393442623	0.14285714285714285	0.6731450282064281	0.3	0.32793849323080515	0.0	1.0	1.0	0.0	0.16352201257861634	0.28440366972477066	0.748350211350408	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
259	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_10|||intent_template_id_364|||task_id_211|||5	0.16049382716049382	0.07079646017699115	0.6230584259899198	0.18571428571428572	0.38777647554837114	0.29479880992955515	0.8181818181818182	0.8	0.7063110402801634	0.9	0.38911807636732965	2.0	381.0	0.36046511627906974	38.0	0.07747651636600494	57.0	21.0	38.0	400.0	5.0	36.0	76.0	15.0	64.0	38.0	53.0	33.0	0.2459016393442623	0.14285714285714285	0.5813073935106263	0.3	0.32834907290165055	0.0	1.0	1.0	0.0	0.16455696202531644	0.28703703703703703	0.730455817551401	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
260	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_15|||intent_template_id_364|||task_id_211|||5	0.1625	0.07207207207207207	0.6351731226184405	0.18571428571428572	0.46653618130035884	0.2992732039954865	0.8181818181818182	0.8	0.7063110402801634	0.9	0.38911834719849525	1.0	381.0	0.36046511627906974	73.0	0.07933203876018524	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.23809523809523808	0.1411764705882353	0.6190040661198613	0.3	0.33795986203572614	0.0	1.0	1.0	0.0	0.17687074829931973	0.30097087378640774	0.7224381339538593	3.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
261	4.0	run_ltr_train_openrouter34_s42_bundle_google_gemini-2.5-pro_rank_20|||intent_template_id_364|||task_id_211|||5	0.0	0.0	0.0	0.0	0.0	0.31043270574041326	0.8181818181818182	0.8	0.7063110402801634	0.9	0.38911807636732965	0.0	381.0	0.3488372093023256	104.0	0.08496062457561493	57.0	21.0	38.0	400.0	5.0	36.0	76.0	15.0	64.0	38.0	53.0	33.0	0.23809523809523808	0.1411764705882353	0.6186029897562995	0.3	0.33268881093269825	0.0	1.0	1.0	0.0	0.176056338028169	0.3	0.7428165711414108	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
264	8.0	run_ltr_train_openrouter34_s42_bundle_meta-llama_llama-3.3-70b-instruct_rank_15|||intent_template_id_322|||task_id_133|||3	0.0	0.0	0.0	0.0	0.0	0.33356448227589125	0.8	0.6	0.9379748775347949	0.8	0.28195925367883434	0.0	3267.0	0.07766990291262135	130.0	0.10609762370586395	20.0	16.0	23.0	2000.0	0.0	14.0	61.0	5.0	38.0	33.0	64.0	12.0	0.0963302752293578	0.04748603351955307	0.6295749494119776	0.10396039603960396	0.42034468702762834	0.0	1.0	0.0	0.0	0.032520325203252036	0.07604562737642585	0.7197671533349318	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
265	3.0	run_ltr_train_openrouter34_s42_bundle_meta-llama_llama-3.3-70b-instruct_rank_20|||intent_template_id_322|||task_id_133|||3	0.0	0.0	0.0	0.0	0.0	0.33422021551280406	0.8	0.6	0.9379748775347949	0.8	0.28195925367883434	0.0	3267.0	0.07766990291262135	130.0	0.10600616782903671	20.0	16.0	23.0	2000.0	0.0	14.0	61.0	5.0	38.0	33.0	64.0	12.0	0.0963302752293578	0.04748603351955307	0.6333327897065513	0.10396039603960396	0.4200462283181781	0.0	1.0	0.0	0.0	0.032520325203252036	0.07604562737642585	0.7227090116424074	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
267	4.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_1|||intent_template_id_13|||task_id_629|||4	0.08018867924528301	0.03735632183908046	0.5304215513232734	0.08292682926829269	0.41900251498399194	0.35774751750208866	0.7142857142857143	0.6333333333333333	0.7362751797670616	0.8	0.41019113011134767	1.0	811.0	0.22072072072072071	207.0	0.12424136698246002	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.2625	0.17699115044247787	0.3984898670183712	0.31343283582089554	0.28696649362423154	0.0	1.0	1.0	0.0	0.11779448621553884	0.20416666666666666	0.6585070370207851	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
267	10.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_20|||intent_template_id_13|||task_id_629|||4	0.10256410256410256	0.03937007874015748	0.5129808553975097	0.11707317073170732	0.3621763329963547	0.3601781062114018	0.7142857142857143	0.6333333333333333	0.7362751797670616	0.8	0.41019113011134767	7.0	811.0	0.23423423423423423	176.0	0.1286524534225464	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.2625	0.17699115044247787	0.42833874344268313	0.31343283582089554	0.2869994908882532	0.0	1.0	1.0	0.0	0.1111111111111111	0.19923371647509577	0.6327242442631951	19.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
267	4.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_10|||intent_template_id_13|||task_id_629|||4	0.08256880733944955	0.0392156862745098	0.5184067888888594	0.08780487804878048	0.31239676100569913	0.3595223253742795	0.7142857142857143	0.6333333333333333	0.7362751797670616	0.8	0.41019113011134767	4.0	811.0	0.22522522522522523	202.0	0.12725375592708588	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.2625	0.17699115044247787	0.42833874344268313	0.31343283582089554	0.2869994908882532	0.0	1.0	1.0	0.0	0.11764705882352941	0.2032520325203252	0.6460241581166669	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
267	4.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_5|||intent_template_id_13|||task_id_629|||4	0.10256410256410256	0.03937007874015748	0.5197270828399418	0.11707317073170732	0.3631075099948649	0.3599429532712792	0.7142857142857143	0.6333333333333333	0.7362751797670616	0.8	0.41019113011134767	7.0	811.0	0.23423423423423423	181.0	0.12660999596118927	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.2625	0.17699115044247787	0.3984898670183712	0.31343283582089554	0.28696649362423154	0.0	1.0	1.0	0.0	0.1111111111111111	0.19923371647509577	0.6232334386004714	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
267	4.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_15|||intent_template_id_13|||task_id_629|||4	0.08294930875576037	0.03943661971830986	0.5240808946688027	0.08780487804878048	0.31479796983864833	0.36101127132357225	0.7142857142857143	0.6333333333333333	0.7362751797670616	0.8	0.41019113011134767	3.0	811.0	0.22522522522522523	203.0	0.12807458639144897	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.2625	0.17699115044247787	0.3984898670183712	0.31343283582089554	0.28696649362423154	0.0	1.0	1.0	0.0	0.11822660098522167	0.20408163265306123	0.6417674962552695	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
270	4.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_10|||intent_template_id_15|||task_id_634|||2	0.12757201646090535	0.024154589371980676	0.49619190364315713	0.15979381443298968	0.48314732110464453	0.3439758681639775	0.55	0.34782608695652173	0.7740290104395641	0.8461538461538461	0.2626418505799291	9.0	929.0	0.18250950570342206	89.0	0.11891444027423859	55.0	31.0	27.0	128.0	1.0	9.0	81.0	15.0	40.0	40.0	37.0	16.0	0.10135135135135136	0.02390438247011952	0.36553499919233556	0.12931034482758622	0.414381636590364	0.0	1.0	0.0	0.0	0.03639240506329114	0.14457831325301204	0.5709474562847284	11.0	2.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
271	7.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_1|||intent_template_id_332|||task_id_755|||0	0.0	0.0	0.0	0.0	0.0	0.3213571312793864	0.7647058823529411	0.5555555555555556	0.939391550488202	0.8666666666666667	0.34461534882534056	2.0	636.0	0.21333333333333335	237.0	0.0823618620634079	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.1388888888888889	0.07733333333333334	0.5465800179848977	0.14634146341463414	0.33769919339884985	0.0	1.0	1.0	0.0	0.10739856801909307	0.19672131147540983	0.6789734210842032	18.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
272	1.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_20|||intent_template_id_332|||task_id_755|||0	0.0	0.0	0.0	0.0	0.0	0.329058679640765	0.7647058823529411	0.5555555555555556	0.939391550488202	0.8666666666666667	0.34461538800268277	0.0	636.0	0.21333333333333335	212.0	0.09929075092077255	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.1388888888888889	0.07733333333333334	0.5628785661648582	0.14634146341463414	0.3382797836169375	0.0	1.0	1.0	0.0	0.11246943765281174	0.20168067226890757	0.6849483395756614	9.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
273	1.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_15|||intent_template_id_332|||task_id_755|||0	0.0	0.0	0.0	0.0	0.0	0.3325511189200906	0.7647058823529411	0.5555555555555556	0.939391550488202	0.8666666666666667	0.34461534882534056	11.0	636.0	0.2088888888888889	207.0	0.08902529627084732	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.1141552511415525	0.05263157894736842	0.5048203965253255	0.12195121951219512	0.36536166058418457	0.0	1.0	1.0	0.0	0.09523809523809523	0.1843137254901961	0.6623724563651204	18.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
274	7.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-chat-v3.1_rank_5|||intent_template_id_332|||task_id_755|||0	0.0	0.0	0.0	0.0	0.0	0.3222191193232705	0.7647058823529411	0.5555555555555556	0.939391550488202	0.8666666666666667	0.34461534882534056	4.0	636.0	0.21333333333333335	235.0	0.09087944775819778	22.0	17.0	24.0	2000.0	0.0	14.0	64.0	5.0	37.0	30.0	64.0	14.0	0.1388888888888889	0.07733333333333334	0.5465800179848977	0.14634146341463414	0.33769919339884985	0.0	1.0	1.0	0.0	0.1056338028169014	0.1927710843373494	0.6632531066577297	18.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
